144              
1;1148;2
9;-77.6717;-256.31;1606.08;-0.0102082;0.837881;-0.0326231;0.544781;0.7;0.7
11;-84.9621;-650.78;1632.09;-0.102985;0.83272;-0.0482187;0.541892;0.7;0
2;-160.975;140.694;1727.02;0.414067;-0.481435;-0.0145674;0.772371;0.7;0.7
1;24.975;145.5;1720.7;0.0655582;0.0258487;-0.0439585;0.996545;0.7;0.7
5;336.729;239.673;1564.65;0.283168;0.880495;0.327199;0.193608;0.7;0.7
14;109.224;-991.881;1743.24;0;0;0;0;0;0
7;90.4523;441.082;1514.52;0;0;0;0;0.7;0
10;140.203;-250.679;1598.67;0.0147381;-0.436987;0.035789;0.898635;0.7;0.7
12;170.729;-644.888;1600.57;-0.208794;-0.42023;0.00776238;0.883035;0.7;0
3;210.925;150.305;1714.38;0.432489;0.455262;0.0140283;0.778134;0.7;0.7
8;28.1203;-53.9972;1661.54;0.143469;0.0186551;0.0103427;0.989425;0.7;0.7
1;1151;2
0;48.6614;413.148;1755.46;0.0676092;0.0371574;-0.0392014;0.996249;0.7;0.7
4;-276.895;245.802;1572.56;-0.249002;0.894104;0.333492;-0.165408;0.7;0.7
13;-35.8125;-983.853;1708.07;0;0;0;0;0.7;0
6;-14.7588;423.136;1531.16;0;0;0;0;0.7;0
9;-84.4996;-267.533;1610.89;-0.00821544;0.844775;-0.0233673;0.534548;0.7;0.7
11;-88.1706;-597.805;1626.85;-0.11104;0.83813;-0.0513241;0.531577;0.7;0.7
2;-158.966;141.855;1730.85;0.414017;-0.483611;-0.0425339;0.770001;0.7;0.7
1;26.2175;146.471;1719.88;0.0676092;0.0371574;-0.0392014;0.996249;0.7;0.7
5;318.052;253.151;1543.35;0.310207;0.882253;0.327045;0.135804;0.7;0.7
14;113.797;-1004.23;1743.33;0;0;0;0;0;0
7;83.7165;446.599;1532.18;0;0;0;0;0.7;0
10;143.721;-261.844;1597.38;0.0091484;-0.425528;0.0373267;0.904129;0.7;0.7
12;173.477;-655.943;1603.39;-0.204353;-0.411838;0.00635892;0.888025;0.7;0
3;211.401;151.086;1708.91;0.450762;0.509506;0.000543766;0.732951;0.7;0.7
8;27.914;-59.109;1662.01;0.136577;0.0309919;0.00828647;0.99011;0.7;0.7
1;1152;2
0;49.4348;412.765;1755.38;0.065452;0.0450137;-0.0354033;0.996211;0.7;0.7
4;-273.784;250.725;1578.35;-0.23904;0.891926;0.336845;-0.184017;0.7;0.7
13;-38.2507;-1034.91;1710.06;0;0;0;0;0;0
6;-23.388;419.203;1527.16;0;0;0;0;0.7;0
9;-87.7584;-272.727;1614.2;-0.00403034;0.849558;-0.0185119;0.527154;0.7;0.7
11;-92.7665;-667.739;1628.31;-0.118731;0.841626;-0.0538331;0.524091;0.7;0
2;-153.359;142.094;1735.11;0.408974;-0.479279;-0.0578404;0.774395;0.7;0.7
1;28.825;146.1;1721.07;0.065452;0.0450137;-0.0354033;0.996211;0.7;0.7
5;319.794;248.747;1548.05;0.306254;0.880837;0.332993;0.139467;0.7;0.7
14;117.216;-1011.63;1739.08;0;0;0;0;0;0
7;79.545;445.167;1535.08;0;0;0;0;0.7;0
10;145.86;-267.591;1596.2;0.00845963;-0.41745;0.0367628;0.907916;0.7;0.7
12;175.04;-661.762;1602.26;-0.199333;-0.405227;0.00527856;0.892205;0.7;0
3;211.009;150.105;1707.04;0.452401;0.498673;0.00308667;0.739358;0.7;0.7
8;28.9379;-62.0295;1663.14;0.135212;0.0395562;0.00566632;0.990011;0.7;0.7
1;1153;2
0;48.8761;412.597;1755.17;0.0654375;0.0475209;-0.0344971;0.996127;0.7;0.7
4;-272.643;253.545;1581.62;-0.242917;0.886812;0.340813;-0.195965;0.7;0.7
13;-40.6726;-973.476;1716.47;0;0;0;0;0.7;0
6;-28.6414;424.586;1526.47;0;0;0;0;0.7;0
9;-89.9198;-275.625;1614.28;-0.00215639;0.850751;-0.0167349;0.525297;0.7;0.7
11;-94.4168;-598.677;1624.22;-0.122085;0.842218;-0.064993;0.521095;0.7;0.7
2;-152.64;142.35;1735.86;0.413617;-0.478595;-0.0638979;0.771871;0.7;0.7
1;28.7502;147;1721.04;0.0654375;0.0475209;-0.0344971;0.996127;0.7;0.7
5;321.304;247.047;1548.44;0.306957;0.880608;0.333356;0.138492;0.7;0.7
14;127.407;-1013.84;1740.75;0;0;0;0;0;0
7;76.8594;447.154;1536.03;0;0;0;0;0.7;0
10;149.89;-269.477;1594.7;0.00747022;-0.41543;0.0334877;0.908978;0.7;0.7
12;176.416;-663.945;1600.33;-0.19889;-0.400789;0.0170656;0.894158;0.7;0
3;210.141;151.65;1706.22;0.453151;0.491766;-0.00174505;0.743517;0.7;0.7
8;29.3678;-62.7756;1662.76;0.134883;0.0420838;0.00716674;0.989941;0.7;0.7
1;1154;2
0;49.1119;413.129;1754.83;0.0666543;0.04636;-0.0307856;0.996223;0.7;0.7
4;-273.194;253.475;1579.47;-0.249978;0.885161;0.345151;-0.18674;0.7;0.7
13;-49.6124;-977.795;1735.22;0;0;0;0;0.7;0
6;-30.2374;425.883;1531.79;0;0;0;0;0.7;0
9;-88.6237;-271.16;1612.6;-0.000339114;0.850731;-0.0198834;0.525224;0.7;0.7
11;-95.4564;-607.321;1624.1;-0.126408;0.84138;-0.0918223;0.517368;0.7;0.7
2;-147.837;143.756;1734.47;0.422662;-0.470715;-0.054543;0.772534;0.7;0.7
1;30.9602;147.189;1719.9;0.0666543;0.04636;-0.0307856;0.996223;0.7;0.7
5;317.99;248.277;1543.22;0.313225;0.880727;0.327776;0.137017;0.7;0.7
14;128.594;-1006.87;1740.8;0;0;0;0;0;0
7;84.962;443.387;1532.27;0;0;0;0;0.7;0
10;147.459;-266.628;1593.35;0.0136264;-0.4153;0.0366556;0.908844;0.7;0.7
12;178.211;-659.945;1595.59;-0.205859;-0.399399;0.0188353;0.893167;0.7;0
3;209.757;150.622;1705.32;0.453348;0.501741;-0.00473905;0.736688;0.7;0.7
8;30.189;-60.8524;1661.43;0.136498;0.0415781;0.0039311;0.98976;0.7;0.7
1;1155;2
0;48.4011;413.558;1755.06;0.0682716;0.0407337;-0.0303174;0.996374;0.7;0.7
4;-270.448;253.304;1583.96;-0.245685;0.883015;0.347863;-0.197267;0.7;0.7
13;-56.1373;-1025.4;1729.82;0;0;0;0;0;0
6;-29.4743;425.027;1530.61;0;0;0;0;0.7;0
9;-86.5606;-268.711;1610.3;0.000926383;0.847805;-0.0233385;0.529793;0.7;0.7
11;-96.9386;-662.882;1625.53;-0.119607;0.839488;-0.08927;0.522479;0.7;0
2;-148.04;145.236;1731.84;0.421254;-0.467181;-0.0625682;0.774837;0.7;0.7
1;30.7042;148.324;1719.23;0.0682716;0.0407337;-0.0303174;0.996374;0.7;0.7
5;318.379;247.467;1546.97;0.315992;0.878743;0.329753;0.138647;0.7;0.7
14;129.722;-1004.87;1740.41;0;0;0;0;0;0
7;84.1706;446.303;1536.12;0;0;0;0;0.7;0
10;145.789;-264.697;1593.92;0.0161968;-0.420149;0.0422856;0.906325;0.7;0.7
12;181.405;-657.681;1596.35;-0.205395;-0.405948;0.0171542;0.890351;0.7;0
3;209.449;151.412;1706.63;0.45667;0.497604;-0.00639461;0.73743;0.7;0.7
8;30.1591;-59.1903;1660.67;0.137048;0.0360446;0.00371331;0.989901;0.7;0.7
1;1156;2
0;47.8025;413.835;1754.6;0.0690003;0.0370126;-0.0309402;0.99645;0.7;0.7
4;-270.742;250.054;1580.22;-0.248946;0.884818;0.343785;-0.192186;0.7;0.7
13;-58.7776;-1029.75;1727.64;0;0;0;0;0;0
6;-28.8007;422.778;1529.27;0;0;0;0;0.7;0
9;-85.6488;-272.499;1606.82;0.000515583;0.845491;-0.0275471;0.533279;0.7;0.7
11;-97.5871;-666.523;1624.99;-0.116509;0.837691;-0.0882891;0.526217;0.7;0
2;-149.097;144.537;1729.37;0.420795;-0.468834;-0.0556173;0.774618;0.7;0.7
1;29.8562;148.126;1718.25;0.0690003;0.0370126;-0.0309402;0.99645;0.7;0.7
5;312.691;251.238;1544.06;0.319209;0.879839;0.32712;0.130316;0.7;0.7
14;130.813;-1009.04;1740.7;0;0;0;0;0;0
7;80.4636;448.343;1537.82;0;0;0;0;0.7;0
10;147.39;-267.826;1592.34;0.0113553;-0.424195;0.0421256;0.904519;0.7;0.7
12;181.264;-660.947;1598.34;-0.202408;-0.410627;0.0187135;0.888857;0.7;0
3;208.81;151.715;1707.13;0.457012;0.510986;-0.00645096;0.728005;0.7;0.7
8;30.3633;-61.0183;1658.92;0.137673;0.0321053;0.00564301;0.989941;0.7;0.7
1;1157;2
0;46.9546;412.431;1755.31;0.0750836;0.0376582;-0.030135;0.99601;0.7;0.7
4;-270.434;248.675;1578.3;-0.253357;0.883688;0.3418;-0.195136;0.7;0.7
13;-54.4613;-987.1;1730.93;0;0;0;0;0.7;0
6;-32.9534;422.18;1527.04;0;0;0;0;0.7;0
9;-84.8447;-270.608;1606.5;0.00317123;0.845469;-0.0333273;0.532974;0.7;0.7
11;-99.1978;-620.861;1625.1;-0.124133;0.83689;-0.0867103;0.52601;0.7;0.7
2;-150.062;143.945;1727.18;0.42208;-0.470464;-0.0535304;0.773076;0.7;0.7
1;29.3609;148.087;1715.85;0.0750836;0.0376582;-0.030135;0.99601;0.7;0.7
5;311.975;252.45;1543.3;0.313946;0.880733;0.331487;0.125952;0.7;0.7
14;124.197;-1001.28;1744.81;0;0;0;0;0;0
7;77.4611;446.018;1539.13;0;0;0;0;0.7;0
10;148.04;-265.233;1591.8;0.0158706;-0.42343;0.0483163;0.9045;0.7;0.7
12;187.836;-657.815;1596.62;-0.217646;-0.410487;0.00619271;0.88549;0.7;0
3;208.783;152.228;1704.53;0.456554;0.51108;-0.0019428;0.728252;0.7;0.7
8;30.4794;-59.917;1657.5;0.136158;0.032779;0.00712208;0.990119;0.7;0.7
1;1158;2
0;43.9183;410.788;1749.3;0.0641114;0.033517;-0.0246732;0.997074;0.7;0.7
4;-267.61;247.671;1577.88;-0.255391;0.882597;0.343065;-0.195202;0.7;0.7
13;-62.8043;-1023.15;1735.72;0;0;0;0;0;0
6;-31.8067;421.474;1527.55;0;0;0;0;0.7;0
9;-78.0007;-269.701;1603.7;0.00501355;0.842796;-0.0452438;0.536304;0.7;0.7
11;-100.416;-661.459;1631.59;-0.116918;0.835614;-0.090701;0.529011;0.7;0
2;-149.226;142.539;1725.6;0.424174;-0.472915;-0.0547252;0.770346;0.7;0.7
1;29.7223;147.944;1715.81;0.0641114;0.033517;-0.0246732;0.997074;0.7;0.7
5;311.192;255.841;1544.66;0.311717;0.880769;0.334283;0.123831;0.7;0.7
14;122.622;-996.643;1743.62;0;0;0;0;0;0
7;74.5983;448.746;1541.69;0;0;0;0;0.7;0
10;149.523;-262.829;1591.26;0.0147209;-0.427479;0.0474238;0.90266;0.7;0.7
12;188.154;-654.277;1596.75;-0.217779;-0.414362;0.00409103;0.883663;0.7;0
3;208.671;153.35;1706.02;0.457065;0.513498;0.00212783;0.726228;0.7;0.7
8;32.7418;-59.1603;1656.65;0.138406;0.0291331;0.0111537;0.989884;0.7;0.7
1;1159;2
0;41.072;406.473;1739.83;0.047343;0.0409207;-0.0204896;0.99783;0.7;0.7
4;-265.392;249.333;1584.46;-0.253987;0.881345;0.343106;-0.202483;0.7;0.7
13;-61.7224;-1044.81;1738.35;0;0;0;0;0;0
6;-29.0152;425.09;1529.74;0;0;0;0;0.7;0
9;-95.6089;-289.3;1605.32;-0.0163489;0.848446;-0.0440855;0.52719;0.7;0.7
11;-102.986;-681.212;1641.56;-0.114786;0.841816;-0.0808163;0.52119;0.7;0
2;-149.415;144.815;1728.93;0.422755;-0.473154;-0.0592383;0.770645;0.7;0.7
1;29.4337;147.87;1715.7;0.047343;0.0409207;-0.0204896;0.99783;0.7;0.7
5;309.958;254.345;1540.54;0.306862;0.882796;0.333779;0.122881;0.7;0.7
14;127.571;-1025.37;1725.05;0;0;0;0;0;0
7;74.5277;442.281;1536.89;0;0;0;0;0.7;0
10;151.662;-285.076;1587.04;0.0154046;-0.418368;0.0471109;0.906924;0.7;0.7
12;190.374;-676.795;1591.56;-0.198846;-0.409961;-0.00161869;0.890163;0.7;0
3;208.283;150.925;1702.48;0.453368;0.515862;0.00549465;0.726852;0.7;0.7
8;28.7301;-69.6589;1655.94;0.133616;0.0377019;0.003512;0.990309;0.7;0.7
1;1160;2
0;41.2612;407.692;1742.1;0.0532417;0.0441112;-0.0204437;0.997397;0.7;0.7
4;-264.347;250.404;1586.5;-0.256729;0.881588;0.341592;-0.200517;0.7;0.7
13;-61.5516;-1037.66;1746.6;0;0;0;0;0;0
6;-28.5828;426.875;1533.19;0;0;0;0;0.7;0
9;-109.895;-283.918;1609.18;-0.0299522;0.851852;-0.0311469;0.521997;0.7;0.7
11;-102.608;-676.101;1642.38;-0.119394;0.843786;-0.0902414;0.515389;0.7;0
2;-150.122;147.988;1729.82;0.423637;-0.474167;-0.0559127;0.769786;0.7;0.7
1;29.3839;148.225;1714.83;0.0532417;0.0441112;-0.0204437;0.997397;0.7;0.7
5;308.148;251.57;1537.92;0.308319;0.88334;0.333776;0.11508;0.7;0.7
14;121.608;-1022;1724.27;0;0;0;0;0;0
7;74.0917;437.264;1538.67;0;0;0;0;0.7;0
10;150.347;-283.574;1587.45;0.0180854;-0.413637;0.051263;0.908818;0.7;0.7
12;192.916;-674.901;1591.2;-0.203301;-0.407711;-0.012704;0.8901;0.7;0
3;208.89;148.462;1699.84;0.454375;0.519942;0.00319237;0.723321;0.7;0.7
8;24.8049;-67.7605;1656.57;0.131647;0.0413623;-0.0048334;0.990422;0.7;0.7
1;1161;2
0;40.8749;407.58;1744.17;0.0590979;0.0472847;-0.0192914;0.996945;0.7;0.7
4;-261.995;246.394;1581.03;-0.267703;0.884346;0.329971;-0.193356;0.7;0.7
13;-61.2257;-1033.04;1750.7;0;0;0;0;0;0
6;-25.5528;428.16;1531.04;0;0;0;0;0.7;0
9;-102.579;-279.557;1611.06;-0.022818;0.852748;-0.0385;0.520401;0.7;0.7
11;-103.034;-671.633;1646.26;-0.120208;0.84487;-0.0902454;0.51342;0.7;0
2;-150.441;146.738;1729.84;0.422894;-0.483681;-0.0413048;0.765184;0.7;0.7
1;29.3705;148.452;1713.87;0.0590979;0.0472847;-0.0192914;0.996945;0.7;0.7
5;309.653;250.593;1539.61;0.310102;0.881442;0.336073;0.118117;0.7;0.7
14;121.276;-1018.07;1721.71;0;0;0;0;0;0
7;76.4798;437.804;1539.67;0;0;0;0;0.7;0
10;149.208;-277.157;1588.7;0.0145184;-0.411358;0.0543119;0.909738;0.7;0.7
12;192.81;-668.321;1595.89;-0.194199;-0.409129;-0.0168742;0.891412;0.7;0
3;209.182;150.166;1697.9;0.45728;0.513617;0.0016883;0.72601;0.7;0.7
8;26.3424;-64.9523;1656.88;0.130291;0.0445197;-0.00106336;0.990475;0.7;0.7
1;1162;2
0;41.0378;407.494;1745.49;0.0622837;0.0462243;-0.0195508;0.996796;0.7;0.7
4;-264.033;249.392;1579.15;-0.261156;0.884104;0.336195;-0.192694;0.7;0.7
13;-65.997;-1032.09;1745.6;0;0;0;0;0;0
6;-22.4576;430.373;1528.62;0;0;0;0;0.7;0
9;-95.3956;-275.709;1606.82;-0.0188293;0.851095;-0.0475116;0.522519;0.7;0.7
11;-102.336;-667.951;1646.47;-0.110137;0.844905;-0.0874491;0.516098;0.7;0
2;-151.096;145.093;1728.79;0.422724;-0.483993;-0.0503425;0.76454;0.7;0.7
1;29.3462;148.364;1713.51;0.0622837;0.0462243;-0.0195508;0.996796;0.7;0.7
5;308.05;252.303;1537.7;0.313569;0.882131;0.334177;0.108833;0.7;0.7
14;120.098;-1014.33;1721.08;0;0;0;0;0;0
7;77.1587;437.677;1542.9;0;0;0;0;0.7;0
10;149.559;-271.267;1586.08;0.00963159;-0.413997;0.0530697;0.908679;0.7;0.7
12;190.733;-663.276;1596.5;-0.191804;-0.411846;-0.0158954;0.890697;0.7;0
3;209.788;151.636;1698.23;0.458247;0.519432;-0.00306599;0.721242;0.7;0.7
8;28.214;-62.5618;1654.98;0.134913;0.0430558;0.00325548;0.989916;0.7;0.7
1;1163;2
0;40.501;405.721;1745.66;0.0643688;0.0458499;-0.0185693;0.996699;0.7;0.7
4;-265.226;252.696;1578.85;-0.252526;0.884819;0.346679;-0.182045;0.7;0.7
13;-68.3264;-1033.05;1736.15;0;0;0;0;0;0
6;-15.1436;430.476;1533.23;0;0;0;0;0.7;0
9;-93.314;-273.007;1604.7;-0.0294983;0.8508;-0.049453;0.522325;0.7;0.7
11;-93.8924;-664.703;1650.03;-0.0886493;0.847012;-0.0798671;0.518008;0.7;0
2;-151.53;144.098;1727.83;0.424793;-0.483779;-0.0592178;0.762891;0.7;0.7
1;29.325;147.659;1712.69;0.0643688;0.0458499;-0.0185693;0.996699;0.7;0.7
5;308.906;250.169;1539.98;0.317765;0.87959;0.334115;0.117109;0.7;0.7
14;123.236;-1010.44;1724.12;0;0;0;0;0;0
7;79.8876;439.555;1541.86;0;0;0;0;0.7;0
10;148.648;-268.244;1584.43;0.00978471;-0.414607;0.0524332;0.908436;0.7;0.7
12;189.411;-660.311;1594.57;-0.195468;-0.410422;-0.00790917;0.890665;0.7;0
3;210.18;151.219;1697.54;0.461078;0.515389;-0.00379454;0.722335;0.7;0.7
8;28.4959;-61.4835;1653.63;0.137133;0.0427117;0.00399106;0.989623;0.7;0.7
1;1164;2
0;40.6616;405.054;1747.81;0.0705809;0.0455913;-0.017109;0.996317;0.7;0.7
4;-265.951;258.276;1580.02;-0.249033;0.880375;0.355191;-0.191733;0.7;0.7
13;-66.9498;-1033.61;1742.76;0;0;0;0;0;0
6;-20.6532;433.952;1530.9;0;0;0;0;0.7;0
9;-92.7734;-277.395;1596.54;-0.0410909;0.84957;-0.0688451;0.521346;0.7;0.7
11;-93.5463;-665.671;1659.4;-0.08805;0.84762;-0.0762491;0.517662;0.7;0
2;-151.065;144.324;1726.77;0.427776;-0.481516;-0.0720113;0.761554;0.7;0.7
1;30.1196;147.678;1711.63;0.0705809;0.0455913;-0.017109;0.996317;0.7;0.7
5;307.09;249.323;1539.42;0.312321;0.882973;0.330977;0.115187;0.7;0.7
14;128.626;-1014.61;1717.58;0;0;0;0;0;0
7;79.2895;433.053;1540.39;0;0;0;0;0.7;0
10;147.754;-272.943;1576.44;0.00693122;-0.415274;0.053522;0.908094;0.7;0.7
12;188.253;-663.983;1588.97;-0.190923;-0.411237;-0.000352597;0.891309;0.7;0
3;211.304;151.032;1696.49;0.455069;0.51999;-0.00140529;0.722856;0.7;0.7
8;28.805;-63.7456;1649.06;0.143366;0.0425595;0.00315622;0.988749;0.7;0.7
1;1165;2
0;40.4585;403.808;1749.27;0.0738261;0.0414393;-0.0153734;0.996291;0.7;0.7
4;-266.991;260.471;1580.67;-0.24136;0.879446;0.361057;-0.19483;0.7;0.7
13;-64.0301;-1032.17;1733.7;0;0;0;0;0;0
6;-25.2872;429.638;1530.27;0;0;0;0;0.7;0
9;-92.0102;-275.003;1595.55;-0.0370057;0.848897;-0.0537147;0.524518;0.7;0.7
11;-89.4617;-664.988;1646.69;-0.0895928;0.845303;-0.0809105;0.52047;0.7;0
2;-150.566;144.278;1725.24;0.426729;-0.477132;-0.0807417;0.764021;0.7;0.7
1;30.9159;147.108;1711.41;0.0738261;0.0414393;-0.0153734;0.996291;0.7;0.7
5;307.033;248.437;1540.4;0.312269;0.883445;0.329635;0.115561;0.7;0.7
14;128.665;-1011;1721.79;0;0;0;0;0;0
7;73.964;436.484;1540.91;0;0;0;0;0.7;0
10;147.898;-271.262;1577.27;0.0099301;-0.418497;0.0495273;0.906813;0.7;0.7
12;186.498;-662.586;1586.49;-0.198387;-0.410554;0.00560931;0.889976;0.7;0
3;212.397;149.938;1697.58;0.45406;0.522273;-0.00088136;0.721845;0.7;0.7
8;29.4298;-63.012;1648.91;0.144072;0.0387406;0.00221682;0.988806;0.7;0.7
1;1166;2
0;40.7387;400.086;1756.82;0.0920626;0.0396909;-0.0150028;0.994849;0.7;0.7
4;-267.693;261.256;1579.61;-0.242936;0.877673;0.363679;-0.195985;0.7;0.7
13;-63.0463;-1031.14;1720.45;0;0;0;0;0;0
6;-26.1308;431.966;1529.41;0;0;0;0;0.7;0
9;-88.4305;-270.713;1594.93;-0.0410325;0.847352;-0.0618182;0.525823;0.7;0.7
11;-86.6499;-659.721;1653.11;-0.0736946;0.846708;-0.0595809;0.523549;0.7;0
2;-150.553;144.478;1723.22;0.429674;-0.475353;-0.0816151;0.763386;0.7;0.7
1;31.1847;147.449;1710.03;0.0920626;0.0396909;-0.0150028;0.994849;0.7;0.7
5;308.111;246.439;1543.63;0.311538;0.882449;0.331824;0.118831;0.7;0.7
14;128.699;-1007.77;1719.72;0;0;0;0;0;0
7;75.3181;434.642;1542.74;0;0;0;0;0.7;0
10;146.459;-266.873;1577.87;0.0103226;-0.420091;0.0496977;0.906061;0.7;0.7
12;185.294;-658.185;1586.94;-0.194441;-0.412807;0.00612105;0.889801;0.7;0
3;212.923;150.421;1696.84;0.455152;0.516795;-0.000365556;0.725093;0.7;0.7
8;30.0996;-60.6717;1648.22;0.143851;0.0370198;0.0028581;0.988902;0.7;0.7
1;1167;2
0;41.1781;399.962;1756.22;0.091441;0.0631028;-0.0134381;0.993718;0.7;0.7
4;-266.189;257.961;1588.44;-0.242516;0.87661;0.365222;-0.198381;0.7;0.7
13;-73.6138;-1038.3;1690.65;0;0;0;0;0;0
6;-22.5849;430.765;1536.71;0;0;0;0;0.7;0
9;-81.0571;-272.028;1610.33;-0.00892694;0.859812;-0.0295943;0.509674;0.7;0.7
11;-86.8847;-664.609;1633.93;-0.0534321;0.858202;-0.0557889;0.507467;0.7;0
2;-149.399;140.474;1731.08;0.430232;-0.475158;-0.0842695;0.762905;0.7;0.7
1;31.316;146.521;1709.8;0.091441;0.0631028;-0.0134381;0.993718;0.7;0.7
5;307.801;248.531;1536.74;0.3116;0.881314;0.334819;0.118686;0.7;0.7
14;135.411;-1014.73;1723.38;0;0;0;0;0;0
7;76.4772;435.554;1536.58;0;0;0;0;0.7;0
10;144.886;-264.468;1583.73;-0.0147332;-0.400795;0.0356369;0.915356;0.7;0.7
12;165.902;-656.632;1605.57;-0.161023;-0.39446;0.025662;0.904331;0.7;0
3;212.031;152.567;1688.52;0.457382;0.5145;0.000611941;0.725321;0.7;0.7
8;31.6152;-60.8636;1653.41;0.132056;0.0602364;0.00874356;0.989372;0.7;0.7
1;1168;2
0;44.5394;398.259;1758.93;0.0963902;0.0564177;-0.0201842;0.993538;0.7;0.7
4;-266.361;259.357;1586.46;-0.24139;0.876563;0.366351;-0.197877;0.7;0.7
13;-71.5307;-1005.55;1688.68;0;0;0;0;0.7;0
6;-22.7783;431.247;1535.02;0;0;0;0;0.7;0
9;-84.0582;-270.409;1605.66;-0.0190976;0.856357;-0.0322146;0.515024;0.7;0.7
11;-84.2207;-612.234;1631.32;-0.0509494;0.854963;-0.0537712;0.513373;0.7;0.7
2;-149.912;141.081;1728.97;0.430202;-0.475857;-0.0860746;0.762285;0.7;0.7
1;31.4191;145.908;1710.22;0.0963902;0.0564177;-0.0201842;0.993538;0.7;0.7
5;308.251;246.22;1540.13;0.31308;0.880865;0.334554;0.118876;0.7;0.7
14;134.423;-1011.93;1713.3;0;0;0;0;0;0
7;78.8389;432.868;1540.14;0;0;0;0;0.7;0
10;144.832;-264.316;1582;-0.00594744;-0.406799;0.0414301;0.912558;0.7;0.7
12;172.566;-654.794;1599.46;-0.160694;-0.402444;0.0155953;0.901096;0.7;0
3;212.75;150.735;1691.48;0.458198;0.514386;-0.000442407;0.724887;0.7;0.7
8;30.9031;-60.7274;1652.03;0.136705;0.0528032;0.00608239;0.989185;0.7;0.7
1;1169;2
0;44.9069;400.112;1756.51;0.0864177;0.0590876;-0.022867;0.994242;0.7;0.7
4;-261.213;267.087;1562.57;-0.259485;0.889127;0.344086;-0.154032;0.7;0.7
13;-72.009;-1033.18;1698.25;0;0;0;0;0;0
6;-25.7128;430.472;1535.12;0;0;0;0;0.7;0
9;-87.8129;-271.047;1603.21;-0.0295689;0.857386;-0.0357601;0.512579;0.7;0.7
11;-82.3097;-661.211;1639.12;-0.0521392;0.855768;-0.0605489;0.511153;0.7;0
2;-152.003;141.696;1732.6;0.427032;-0.516747;-0.0580633;0.73976;0.7;0.7
1;30.5568;146.522;1712.93;0.0864177;0.0590876;-0.022867;0.994242;0.7;0.7
5;309.016;243.442;1542.5;0.313723;0.881965;0.327381;0.128595;0.7;0.7
14;129.43;-1009.57;1711.46;0;0;0;0;0;0
7;79.615;433.373;1536.12;0;0;0;0;0.7;0
10;144.492;-264.905;1578.17;-0.00389308;-0.404626;0.0577818;0.912647;0.7;0.7
12;184.586;-654.128;1599.28;-0.1682;-0.407085;-0.0052588;0.897755;0.7;0
